VERTEX_SE3:QUAT 59 61.7239 -21.8374 0 0 0 -0.700644 0.713511
VERTEX_SE3:QUAT 60 61.8011 -23.1925 0 0 0 -0.679543 0.733636
VERTEX_SE3:QUAT 61 61.9018 -24.4756 0 0 0 -0.678088 0.73498
VERTEX_SE3:QUAT 62 62.0097 -25.8437 0 0 0 -0.675422 0.737432
VERTEX_SE3:QUAT 63 62.0772 -27.1723 0 0 0 -0.716763 0.697317
VERTEX_SE3:QUAT 64 62.046 -28.4811 0 0 0 -0.714972 0.699153
VERTEX_SE3:QUAT 65 62.0184 -29.8389 0 0 0 -0.712899 0.701267
VERTEX_SE3:QUAT 66 61.9962 -31.2195 0 0 0 -0.712305 0.70187
VERTEX_SE3:QUAT 67 62.0256 -32.5044 0 0 0 -0.685677 0.727906
VERTEX_SE3:QUAT 68 62.1052 -33.8808 0 0 0 -0.685472 0.728099
VERTEX_SE3:QUAT 69 62.1847 -35.2055 0 0 0 -0.684603 0.728916
VERTEX_SE3:QUAT 70 62.2708 -36.5316 0 0 0 -0.683941 0.729537
VERTEX_SE3:QUAT 71 62.3209 -37.8972 0 0 0 -0.720062 0.69391
VERTEX_SE3:QUAT 72 62.2108 -39.2307 0 0 0 -0.732945 0.680288
VERTEX_SE3:QUAT 73 62.1501 -40.5234 0 0 0 -0.714462 0.699674
VERTEX_SE3:QUAT 74 62.1184 -41.887 0 0 0 -0.71573 0.698377
VERTEX_SE3:QUAT 75 62.0861 -43.2482 0 0 0 -0.715516 0.698596
VERTEX_SE3:QUAT 76 62.0567 -44.5297 0 0 0 -0.715086 0.699036
VERTEX_SE3:QUAT 77 62.0217 -45.9014 0 0 0 -0.719294 0.694706
VERTEX_SE3:QUAT 78 61.9636 -47.2604 0 0 0 -0.747242 0.664552
VERTEX_SE3:QUAT 79 61.893 -48.5869 0 0 0 -0.714478 0.699658
VERTEX_SE3:QUAT 80 61.8651 -49.9466 0 0 0 -0.71499 0.699135
VERTEX_SE3:QUAT 81 61.8365 -51.2363 0 0 0 -0.715291 0.698826
VERTEX_SE3:QUAT 82 61.7591 -52.5657 0 0 0 -0.769284 0.638907
VERTEX_SE3:QUAT 83 61.2274 -53.8596 0 0 0 0.883805 -0.467855
VERTEX_SE3:QUAT 84 60.3203 -54.7651 0 0 0 0.955013 -0.296565
VERTEX_SE3:QUAT 85 59.0981 -55.2969 0 0 0 0.995203 -0.0978354
VERTEX_SE3:QUAT 86 57.762 -55.0906 0 0 0 0.975552 0.219768
VERTEX_SE3:QUAT 87 56.6125 -54.5106 0 0 0 0.978397 0.206735
VERTEX_SE3:QUAT 88 55.3217 -54.2492 0 0 0 0.998676 0.0514459
VERTEX_SE3:QUAT 89 53.9957 -54.2972 0 0 0 0.992466 -0.122523
VERTEX_SE3:QUAT 90 52.7806 -54.7539 0 0 0 0.978408 -0.206685
VERTEX_SE3:QUAT 91 51.575 -55.2919 0 0 0 0.979238 -0.202715
VERTEX_SE3:QUAT 92 50.2992 -55.651 0 0 0 0.997646 -0.0685766
VERTEX_SE3:QUAT 93 48.9536 -55.8475 0 0 0 0.99746 -0.0712295
VERTEX_SE3:QUAT 94 47.6291 -55.9798 0 0 0 0.999464 -0.0327377
VERTEX_SE3:QUAT 95 46.2917 -56.0545 0 0 0 0.999618 -0.0276523
VERTEX_SE3:QUAT 96 44.9562 -56.1287 0 0 0 0.999649 -0.0265063
VERTEX_SE3:QUAT 97 43.6006 -56.2042 0 0 0 0.999632 -0.0271211
VERTEX_SE3:QUAT 98 42.3047 -56.2771 0 0 0 0.999583 -0.0288784
VERTEX_SE3:QUAT 99 40.9281 -56.3548 0 0 0 0.999595 -0.0284742
VERTEX_SE3:QUAT 100 39.5745 -56.4335 0 0 0 0.999584 -0.0288266
VERTEX_SE3:QUAT 101 38.3077 -56.5075 0 0 0 0.999555 -0.0298187
VERTEX_SE3:QUAT 102 36.9111 -56.5883 0 0 0 0.999547 -0.0300946
VERTEX_SE3:QUAT 103 35.5749 -56.6678 0 0 0 0.999556 -0.0298029
VERTEX_SE3:QUAT 104 34.2589 -56.7519 0 0 0 0.999239 -0.0390062
VERTEX_SE3:QUAT 105 32.8878 -56.8975 0 0 0 0.998103 -0.0615715
VERTEX_SE3:QUAT 106 31.559 -57.0517 0 0 0 0.998375 -0.0569861
VERTEX_SE3:QUAT 107 30.2882 -57.2007 0 0 0 0.998231 -0.0594484
VERTEX_SE3:QUAT 108 28.9084 -57.3696 0 0 0 0.998144 -0.0609054
VERTEX_SE3:QUAT 109 27.5898 -57.5366 0 0 0 0.998025 -0.0628134
VERTEX_SE3:QUAT 110 26.2199 -57.6737 0 0 0 0.999849 -0.0173823
VERTEX_SE3:QUAT 111 24.9012 -57.6974 0 0 0 0.999933 -0.011565
VERTEX_SE3:QUAT 112 23.592 -57.726 0 0 0 0.999929 -0.0119375
VERTEX_SE3:QUAT 113 22.2235 -57.7591 0 0 0 0.999947 -0.0103297
VERTEX_SE3:QUAT 114 20.8856 -57.7975 0 0 0 0.99972 -0.0236559
VERTEX_SE3:QUAT 115 19.5997 -57.8862 0 0 0 0.999279 -0.0379706
VERTEX_SE3:QUAT 116 18.2298 -57.9834 0 0 0 0.999843 -0.0177303
VERTEX_SE3:QUAT 117 16.8613 -57.9915 0 0 0 1 0.0007393
VERTEX_SE3:QUAT 118 15.5728 -57.9904 0 0 0 0.999999 -0.00157801
VERTEX_SE3:QUAT 119 14.2627 -58.0072 0 0 0 0.999856 -0.0169682
VERTEX_SE3:QUAT 120 12.897 -58.0841 0 0 0 0.999684 -0.0251497
VERTEX_SE3:QUAT 121 11.5998 -58.1547 0 0 0 0.9996 -0.0282809
VERTEX_SE3:QUAT 122 10.2334 -58.2345 0 0 0 0.999557 -0.0297474
VERTEX_SE3:QUAT 123 8.9387 -58.3151 0 0 0 0.999665 -0.0258925
VERTEX_SE3:QUAT 124 7.61261 -58.3956 0 0 0 0.999609 -0.027978
VERTEX_SE3:QUAT 125 6.28806 -58.4752 0 0 0 0.999528 -0.0307065
VERTEX_SE3:QUAT 126 4.94153 -58.5615 0 0 0 0.99949 -0.0319264
VERTEX_SE3:QUAT 127 3.61638 -58.6398 0 0 0 0.999589 -0.0286503
VERTEX_SE3:QUAT 128 2.28225 -58.5957 0 0 0 0.998271 0.058783
VERTEX_SE3:QUAT 129 0.966116 -58.3812 0 0 0 0.994686 0.102953
VERTEX_SE3:QUAT 130 -0.301271 -58.0543 0 0 0 0.988855 0.148885
VERTEX_SE3:QUAT 131 -1.51057 -57.4899 0 0 0 0.949173 0.314755
VERTEX_SE3:QUAT 132 -2.35731 -56.5075 0 0 0 0.860754 0.509022
VERTEX_SE3:QUAT 133 -2.69285 -55.2346 0 0 0 0.729264 0.684232
VERTEX_SE3:QUAT 134 -2.71647 -53.9213 0 0 0 0.714392 0.699746
VERTEX_SE3:QUAT 135 -2.77217 -52.6228 0 0 0 0.729272 0.684224
VERTEX_SE3:QUAT 136 -2.86202 -51.3308 0 0 0 0.730515 0.682897
VERTEX_SE3:QUAT 137 -2.96002 -50.0114 0 0 0 0.73851 0.674243
